application_id,application_date,age,reported_income,credit_score,existing_debt,loan_amount_requested,employment_years,defaulted
106176,03-28-2024,52.0,3034.0005710133187,624.8013748456697,3596.4461312813087,13214.10535184964,6.026929023909505,0
103752,11-18-2024,48.0,7014.534083546115,595.8318625492551,11637.369724206077,14237.235130074849,3.0999293563993464,0
113111,22/02/2023,23.0,163001.383472383,747.5280143868399,18557.74101239904,7682.009696290294,1.034610437729972,0
101634,03-31-2023,25.0,51677.462246229676,628.7250898561247,6012.6717241694205,16588.859514600932,2.1993927882204765,0
104353,2023-03-30,49.0,69419.39103990079,711.9215685335435,7508.502138973513,2941.7762643239594,4.968248635885042,0
103169,27/10/2023,22.0,3195.7831764281395,672.9629097197454,11767.529615875319,20368.003500725485,3.5412322519532937,0
101430,05-31-2023,24.0,34261.33655322832,691.7140621603528,2288.2581622527873,8492.943251243085,0.38722462025387727,0
104991,07-27-2023,42.0,3512.29882435651,629.3376913803792,1440.4186176813719,16603.91684710531,6.344984189513746,0
102310,2022-11-04,35.0,34366.45415755256,514.0059956994928,11690.805859411365,11470.068103703556,3.8728957282666414,0
103705,2023-07-03,38.0,2805.882139228186,648.9166278336713,6699.916800808046,23206.594261417868,1.6923596348089844,0
111994,2024-10-23,46.0,2728.224482655226,642.7963218113741,50207.86381006762,3920.226957491033,17.360506164130445,0
113239,2022-10-20,34.0,50592.94180296654,691.6010194774703,2406.1756938857725,19140.54274169814,27.47360872583943,0
110234,09/06/2024,61.0,3801.420288685457,,2611.499113995083,15071.182975804355,1.4964414408721067,0
111603,10-26-2023,64.0,,591.8694264599956,3058.854263508824,6605.208539858472,0.8843531249196634,0
113187,05-30-2024,53.0,2303.382329156975,815.3434240081394,3414.317586480777,31610.128083926804,0.6981461005930372,0
104296,2023-05-04,32.0,,600.0286542489022,1724.3244526538533,3355.669915439052,,0
100033,2023-08-31,63.0,2703.4927652173574,766.9767552207262,8569.516687968873,22066.291515288947,20.438717415578424,0
102124,2024-03-28,67.0,5692.4568697470095,761.0719041282341,11015.190981962733,4645.411973844246,0.1486872734594185,0
111037,2022-06-09,40.0,,568.6251310477394,44471.41096022116,23514.50468945505,0.8074925895336248,0
103891,2024-10-11,34.0,3233.6520998856136,711.2774222549052,901.5761756081924,5198.360944339325,1.748787615356204,0
111359,10/02/2023,67.0,45421.66466136309,818.2527382866809,8272.221145473126,8389.262128869319,10.282324542946991,0
103784,15/12/2024,33.0,3941.5382432625543,739.2907909611304,1918.2968086748153,13288.062629898328,2.8604687849337953,0
105478,2022-04-13,55.0,79417.84542976886,,1527.3600460732011,8947.687726635331,5.861966538124017,0
103341,12-02-2022,29.0,26676.055961712118,772.0573014063765,6287.091192407404,13138.953546837418,2.0264716751174294,0
102807,12-07-2022,37.0,64496.02959695261,673.643095807651,2703.011163666243,7477.884191694107,2.121140101692135,0
108492,05-17-2023,69.0,66891.98002879549,593.3238645238188,4942.550872622332,19575.08473001786,2.3864262411643717,0
101297,13/01/2024,61.0,7339.802934465249,797.5121696509174,25696.346189688073,23895.827172694524,1.568930073487962,0
106693,2024-05-21,55.0,5461.576548450263,582.513547123948,4515.080507929356,18066.97350951696,6.565287248843873,1
107229,10-23-2023,52.0,2209.8654295658844,819.0561694881158,4336.535260237601,7823.083894281831,1.97180791110783,0
111200,12/12/2024,68.0,2477.799405647274,789.2802096014445,40024.754895545375,7894.149843166806,5.475427849936615,0
104746,2024-04-19,33.0,3965.59050657208,695.5856148751807,11294.187579436197,3057.557749003895,1.4128208443951267,0
100908,02-11-2023,50.0,84712.15867617408,796.849834663607,8706.413242872633,4267.819904081925,4.190693553685544,0
112171,2024-05-27,68.0,2472.271564255582,706.8725918401213,10952.20197440792,11399.062515520494,4.775706093979323,0
110399,18/08/2023,47.0,3340.719245660155,631.1076310089978,3381.368876944557,12021.776645228862,20.061405019923804,0
114497,12/05/2024,67.0,4281.326452863289,707.7797888432419,3968.661506898274,5377.485184072894,5.011457385131351,0
110365,2022-01-04,22.0,91735.24631711925,513.1580900854419,2204.743913959285,4947.167563853756,0.9598447412439142,1
104191,2023-01-11,44.0,44538.44272626678,687.5205446680282,593.4345067865473,6961.800050739942,1.2834093873332044,0
114428,17/08/2023,29.0,3403.4073523174034,781.955844037564,3425.9245565791794,6564.0378018228585,5.863841741349308,0
102554,12/12/2024,28.0,6710.829543495284,638.2176254566942,9640.73171658682,8498.545586497386,1.8914994198973458,0
107724,08-30-2024,51.0,5590.69338620373,410.1776962475889,16304.17471743689,12123.248429800486,1.3260560036253732,1
110924,15/02/2022,32.0,98523.46344671251,714.7326873873602,6288.294363188891,17087.316302656185,1.8652127644673526,0
104301,12-21-2023,62.0,6732.668610543974,850.0,2286.502709747549,6257.380291950791,2.392086962939496,0
100111,2024-05-05,66.0,4486.047549812129,630.2907148734926,1495.8176730938299,8591.206296690776,8.15176420719139,0
103501,2023-12-03,32.0,5809.092959478991,643.356022106923,1299.9142752745652,10526.345639075917,7.768142630111003,0
101701,2022-07-15,65.0,80651.45003006957,815.1425315925316,4201.539115408757,6983.177420663585,4.777280453599163,0
101783,12/11/2024,42.0,4646.102108539975,690.464120377416,8687.60101570062,18301.420081119024,2.901023429920678,0
105397,2023-03-08,51.0,55689.12316581757,794.1584953298941,5646.03587613008,3266.074310348796,2.79230282313709,0
102906,11-16-2023,29.0,4123.84163978307,846.700875461668,5777.133399920894,21155.231740211937,2.79844422886774,0
100978,2023-01-20,44.0,35973.385482935795,708.4624543711127,6043.843945152709,13140.39954270796,3.073004737243698,0
103971,10-12-2024,33.0,2979.2375394968917,684.7279296881095,4728.725124876846,4345.807414907992,3.1626935975242407,0
105271,2023-04-15,31.0,61830.20310596455,576.3434929090884,14866.01959097513,11060.767855217255,1.566943527943281,0
103468,2023-07-30,58.0,8546.7621961099,516.9245117133735,1657.436363256531,9603.317781564538,11.860841606738543,0
105369,11-09-2022,23.0,29360.386334351144,,1743.6495909524208,8305.240515193558,8.48676231761662,0
109725,10-25-2022,29.0,,,20425.5655845953,9510.703627622092,0.8230099538750806,0
105331,2024-06-02,67.0,4640.192357435225,723.7097055437757,3388.7196633007507,2366.943433427671,2.536554725475481,0
110051,30/10/2023,28.0,5366.238600217442,788.6216134437418,2028.5785252931805,12703.366628406791,2.3302963076994847,0
114597,09-22-2024,61.0,7496.896369590424,746.2552421750992,8054.2822808587425,8746.119166174736,0.5999651003735784,0
102894,10-13-2022,65.0,83648.63124240897,624.6998706437192,4687.0020267737655,8211.197250330933,2.9452625296086996,0
106455,08-02-2022,50.0,19872.367738243753,767.9946279104208,2655.5749121821796,7557.584448004148,2.5809765943170198,0
109381,2023-06-01,53.0,834.1466738392402,631.8031397961457,4435.214053683982,3213.696118160765,3.171807127453218,0
101408,02/01/2022,65.0,33433.88765228756,736.6040632966517,18212.09006704714,13790.347810052606,1.4982098246733424,0
102701,21/05/2024,40.0,3013.933043050712,614.4616989406513,6219.5188448870695,5467.525914701322,15.941671042239072,0
109260,02-05-2023,22.0,24273.269894663972,667.046735123379,1796.226414182526,23728.31592138049,1.006667617498017,0
110156,26/04/2022,38.0,92706.75625367211,649.2255253911464,1278.6415789560301,14759.107301939528,0.6460259991065604,0
103101,05-24-2022,25.0,67415.44934515003,828.0010631940492,13099.43619515015,19219.26443786892,6.268369566882428,0
108955,2022-09-18,43.0,49805.30553488603,724.5435122480009,2716.4481814785313,11922.218660216873,6.203346976965546,0
105372,01-30-2023,54.0,27584.682298460473,835.7729500813995,1685.5168573333315,6603.795625161891,10.229581088127473,0
112752,02-01-2023,49.0,140373.42646835287,677.2895887950724,18027.258032796653,10950.359271705442,3.587807879425579,0
107741,11/02/2023,29.0,54705.28625391154,669.3663257328506,7093.9424094151345,4445.44331959886,,0
103599,11-13-2023,25.0,2463.2742248551035,592.7148353481855,9347.346030004699,15529.684461038152,3.771795324964597,0
103689,07-03-2022,51.0,63061.509960618685,599.2644685419162,5011.834881820521,7191.9018863378515,6.5743266632491695,0
107251,2023-09-07,36.0,6104.40593415925,813.2077595605886,3754.772944998358,13097.243566292489,3.6202104392616303,0
113487,01-10-2022,32.0,34039.156451685754,645.8534241560553,2623.9099969255035,3785.2911203753656,10.74508937021178,0
108589,2024-06-06,53.0,2963.3574830904618,621.3401056106782,101620.6612511516,15961.050703618395,1.4564322436723973,1
100396,2022-02-19,31.0,28745.81953636491,739.1882746180229,30532.011053873455,9001.858541504718,0.3111426057264451,0
114741,11-23-2022,48.0,84497.03717316718,814.7382511127086,4132.085146510161,9034.77146509373,0.6610008653556425,0
108029,12/09/2023,34.0,5193.111054426419,759.8199521765436,5105.010596768529,7784.076229991582,5.138069053131787,0
102638,15/06/2022,56.0,45478.038713961076,503.12626479929577,8645.072084870135,14992.055512488912,1.0481208573053873,0
111567,08-07-2024,32.0,4061.363810641578,609.3188187009827,4316.635647847378,9708.74825226341,1.5571111780211448,1
105282,06-24-2024,39.0,3501.6259654332275,619.9801382219969,1244.5569902891084,8548.989628473095,8.160386461672427,0
105034,2022-01-23,48.0,63445.79836755272,723.3915667445245,13507.551019871222,11995.845930031797,4.8473833270213555,0
110312,06/04/2023,29.0,33018.53059317137,752.7845896440045,8619.001812913479,12214.804011344528,0.24737521108848248,0
101599,2024-02-16,37.0,6632.826776169398,597.1543541871637,21036.146828092922,7066.563751896573,8.772581200120396,0
108723,08-17-2023,69.0,2589.036136618333,624.2830013518671,1038.697033834163,8606.04323496795,4.587691401704848,0
113842,2022-06-30,56.0,54287.875392175345,658.2425031808392,11197.647366005935,7005.104507393444,2.091078119413009,0
100817,27/04/2022,45.0,59363.61307024968,723.278008494639,3830.793260627602,8021.663875241086,6.258510357022705,0
107205,07-04-2023,53.0,2948.1014312465686,547.5876085464661,4167.77965189233,7011.071257247227,6.993961391394318,0
106480,2023-12-22,51.0,2538.168986938313,634.1330854372595,3950.715673123478,12933.89452355999,0.048466592335487696,0
112274,18/12/2023,29.0,2621.4379882200583,755.4595159502189,14580.925101769284,6184.606751415312,16.43099336436828,0
104463,12-20-2023,39.0,,,3680.4189355144185,11064.344908288711,0.3080179439474183,0
107492,12/08/2022,66.0,45595.629360995954,790.6300256243519,4739.553579522311,33303.18771997816,1.7944063473185776,0
104013,06-21-2023,48.0,2957.5191952946384,651.232913255894,2679.4345683119886,8780.16701424209,1.201935335465682,0
112934,31/07/2024,44.0,4716.44569792424,694.1641971119093,2863.61374682986,9743.22595629631,3.080976267363098,0
105389,16/08/2024,21.0,2772.6474924697736,735.4970970325451,13334.746534703347,5889.778157595617,1.6679593112584643,0
107765,21/02/2024,43.0,3291.951536932256,656.8807290936338,5079.839450920468,29556.311534809323,0.3614077052976591,0
114631,2022-07-09,43.0,45879.281326585726,,4472.477567739527,10676.942202800203,9.844574961170789,0
110788,2022-05-11,30.0,54095.98130830772,739.5416608459484,1782.2915397405127,12195.306394987567,3.5289228719731285,0
100611,05-23-2023,54.0,54272.579247387264,645.5112357568423,12084.827189417041,25700.449355763278,10.813778392314466,0
101512,2024-03-26,47.0,2694.8848135292183,666.4153583767568,1749.419277271142,15565.5836056439,1.5125667732489139,0
111272,17/07/2023,23.0,5209.675634556858,660.0055975818003,13759.823410235695,17588.80848877694,0.36418306869835126,0
102559,2023-10-08,-32.0,,732.5741369961161,27621.36503993614,19692.524701835766,0.811849538541699,0
109186,2022-02-07,33.0,54775.07757290874,585.8063655334939,5101.662104274759,5845.825953429779,1.1360071095356428,0
109281,08-08-2022,39.0,99412.80701194906,708.1500976330994,4898.759823153831,13576.960662537507,2.2453579140382067,0
113643,10-23-2024,54.0,2854.2303016657975,640.5951234879138,1457.5487855336614,6350.995977329086,0.6814577246774631,0
114536,04/02/2023,56.0,36115.22561750345,612.3278214988848,70839.47915041744,18194.13912100044,9.630423371147783,0
102585,08-31-2023,37.0,7464.43981554253,825.8666054641212,3194.1238452565794,4814.0228022289675,0.10369602975654106,0
109855,2023-06-16,64.0,10103.469690671964,599.6760263812552,25614.83761198587,30761.033650649482,1.4052060424127475,0
107836,2023-03-01,58.0,93424.20769762386,620.0315317274093,13766.5289355578,14762.487987467193,5.281036794877869,1
104447,28/07/2022,39.0,78792.05902250427,674.412842272308,1484.053447182396,14002.937528574343,3.6179224090625994,0
104274,02-06-2022,53.0,54673.87822849705,596.6259846088042,2220.8139108290434,6675.159386791125,4.617719329957786,0
100763,23/10/2024,22.0,4409.471231719969,705.675498607415,10217.724644017204,17104.76849834317,4.8448178131493655,0
102473,15/08/2022,47.0,38969.05053273474,999.0,7865.016945536992,6021.478832968792,4.316252903627417,0
110153,19/06/2023,41.0,2968.209702044825,603.367457411052,5219.110467650355,19667.222580199716,2.2789140797545024,0
105421,2024-12-01,21.0,4277.787528343652,499.6004110422714,8906.780003934075,21624.29765822848,10.292205165620668,1
107320,2022-08-30,58.0,82537.25898845526,775.2875015998217,6909.634276724362,16971.97124930323,6.822296659519641,0
109969,2022-12-03,49.0,22064.445437576847,708.4229975141681,10370.302845149869,7813.665175258234,13.359896174570876,0
107585,26/01/2022,29.0,73591.19731397895,578.1995563870421,2746.4212330954842,10871.450131233716,3.9397099945593483,0
103776,08-07-2023,32.0,1994.7296651052332,742.1890715304511,2315.960380123079,12981.307906132914,9.885853615409198,0
107722,2024-06-06,68.0,3897.315675757651,725.1241560027838,2186.6345851257897,21273.472236771795,1.5820482310913158,0
108013,2023-06-27,44.0,2171.1737783194026,638.5415526952701,2002.5932696871453,17023.920504498303,12.659499301948715,0
101621,05/01/2022,64.0,,640.8662474940185,1063.711275108989,31870.599928947067,0.7827813784148824,0
113634,10-04-2023,37.0,4790.130071412443,820.1784396644723,2750.542073014497,25370.098723815572,3.0488294257401565,0
103944,05-23-2022,28.0,33258.53517809708,639.9574017310762,2636.636486448129,11629.332065259481,0.7942299300685143,0
106162,2022-09-04,63.0,65661.38996582764,,25797.396271744685,10324.518705050617,1.4639700021015254,0
103069,2022-03-18,43.0,34554.44873593615,634.8122574510624,1450.0413051175049,21157.16431103934,5.7540985984539175,0
112872,05-13-2022,44.0,107937.32078479686,736.0654119672372,5819.039929130592,9683.66024731573,6.317898503214449,0
106508,10/01/2024,62.0,4974.975921409629,697.1127135080061,6492.471700807266,17701.975224630194,0.11429241702426089,0
104974,2024-05-28,45.0,3952.5348259674915,745.6524969449689,6145.332693965147,15511.161925485523,1.2874419079779367,0
114320,23/12/2024,47.0,7811.004480641062,820.1781803175846,1071.6633040283305,17962.37970948251,10.07798237463623,0
113246,16/01/2022,37.0,92589.22252413875,749.0299605667999,14846.345892885349,10710.16897258238,0.4932008946603793,0
107517,10-13-2024,44.0,3157.4240713692675,669.358472318833,12576.713610079472,9714.360577682999,13.129121198972717,0
106991,13/06/2024,61.0,6291.913098417117,699.7074270666433,8142.499636224112,5959.146459294658,,0
105044,04/06/2024,61.0,4112.055638312254,690.5026897305486,9750.172488975324,6362.990853995861,8.470206423723441,0
104526,01-21-2022,66.0,54538.20031090092,640.1977570086526,15521.362913674688,6859.183155002354,0.41137444550550456,1
102534,05-28-2024,66.0,3132.0363707344277,610.9321678861021,56691.62434574089,6965.012450458923,5.018266657300671,0
111432,07-19-2023,64.0,4819.497534228515,608.0727122891517,1643.5516706354501,4844.889100498243,2.109221243539322,0
106913,24/10/2024,67.0,4585.675982699579,488.8179313832898,16472.556147284147,20043.229613994372,7.264579130322598,0
107169,09-29-2024,36.0,,755.256923911722,6893.788077685013,4562.637250055584,0.41248743240141383,0
114419,15/11/2023,54.0,5301.59461079755,645.3514777603353,6475.244340999356,7929.808671918685,3.9672560771607306,0
103275,10-08-2024,51.0,4003.6800731449207,743.4368971245076,5421.804927623533,15507.947567042525,6.873092370428068,0
100653,05-31-2024,59.0,3885.6503324485616,682.517048211196,4704.312930794921,8367.534299798806,18.789472450257737,0
104304,01-03-2024,35.0,4117.750849824703,709.7303309387722,6722.588812172598,13114.718048232207,1.3711696843190493,0
112395,06-12-2022,38.0,29173.636745285614,615.4515018410249,11699.0453261391,3975.6823595140195,12.452231900348261,0
106879,2023-10-16,66.0,8106.298097472526,528.1521156189874,5497.229760803322,4060.6518811885694,2.2816493189091878,0
114950,05/05/2023,41.0,51910.616704350956,741.1294412134081,711.6794589528548,15006.775384394596,2.10231956555695,0
113790,04-23-2022,68.0,77129.30755450115,693.0058040754536,9411.017273970738,21382.771785263732,0.7312045096009283,0
111467,08/09/2024,52.0,3453.4467716928743,784.9213754097727,5469.82404663184,18043.714511712813,,0
103251,03-29-2024,67.0,2557.109875489761,637.0394624910509,23028.179803194602,28336.75455373741,3.382414984288889,0
114512,13/12/2022,23.0,55501.70591311257,850.0,5525.923978903022,9327.288046164278,5.928779698240839,0
113717,24/08/2022,27.0,63069.172997519534,604.2586168129382,1991.672228142756,16817.056402717644,1.0040831534987742,0
100479,04-30-2022,42.0,59493.59363838709,626.0055186138172,14208.146146276456,10600.917588752947,1.897391852414548,0
109189,2022-08-20,45.0,,,4493.523485017022,15637.768533752582,0.05191389118918119,0
105902,13/04/2022,54.0,42602.22909878679,711.9854189424644,40048.27308033407,15318.703137855317,3.9489215261565462,0
105657,06-09-2024,39.0,3621.548592131623,714.0981884097757,3761.3722422078076,13911.887086634253,1.058985937049928,1
100103,09/01/2022,53.0,58906.94196291922,588.607130647694,7270.041244599248,23113.696667259792,9.191429993607581,0
101157,07-20-2024,68.0,2697.9616589425264,652.911323799046,5658.828856496045,13781.66564707995,8.839302118719747,0
101383,2024-09-10,62.0,2090.2312071574233,804.8496250843577,2627.3486248578306,9467.440753588375,0.7485203237305313,1
111845,29/03/2024,69.0,4931.838380006438,563.9830208847497,7348.996918144439,6230.16563884438,11.565797990609035,0
104288,17/04/2024,64.0,1551.6128206066962,730.4278264753224,7968.164385820055,9021.676876424528,0.6982594741159169,0
110129,07/10/2024,38.0,5008.171763258281,604.6669270794541,12129.74725202818,12520.282245523169,,0
107412,12-26-2023,21.0,4505.694466762129,623.9831400644114,1688.441500663931,6157.1427346511255,3.1708827641424504,0
102996,11-27-2022,26.0,65234.90297053337,746.0150563364111,28477.220080211366,9763.323854167127,29.73167312439309,0
103087,2022-07-13,50.0,60333.11190485602,637.0908139603694,1597.5047631127582,6006.966478926721,5.6652285426397295,0
100647,08-10-2023,33.0,6981.015490664776,781.9484309457006,514.0729690089903,20820.889475459135,2.6639558565235992,0
107293,2023-01-19,27.0,54407.01133434727,756.4909271084289,3033.490297999142,4685.0343352639275,12.684775949399526,0
108051,11-03-2024,59.0,4226.541958820657,587.0862711448647,4077.8627608692977,8485.197443772298,6.3804903068015815,0
108426,10-13-2022,51.0,87747.84034620372,842.6070527954719,5500.663594545456,10584.026836594929,,0
108119,26/05/2024,50.0,3201.7628310773853,670.8425856912127,11592.323024615498,10561.366804083946,24.95948244208209,0
101457,05-14-2023,67.0,41154.98540363835,742.4025678122177,2558.6228398198177,3798.223435458458,0.2599960167603853,0
111710,14/11/2023,29.0,7683.3386918395745,722.3203180923871,7250.50369127496,15655.042767892572,0.26239245675924017,0
113544,09-05-2024,48.0,5060.742137293752,686.7807326134268,50431.86860581162,16877.494926422616,1.9879918489084916,0
110291,04/07/2024,64.0,3224.6181146302447,681.9678207271945,2609.1091777902548,9485.306617951583,10.631640209627633,0
113318,02/10/2022,68.0,102459.44173490322,587.7403571359265,25324.97205943224,5479.541470559257,0.7024460344962818,0
113779,2023-11-20,23.0,3649.155773258788,618.9537250429668,3923.636267971994,4570.671272043378,1.3721550904604247,1
113271,10-16-2022,44.0,28813.66430402781,670.9422722911874,43381.001802222134,9045.791439200786,3.7955199271793743,0
113627,26/04/2022,44.0,37227.18434384603,607.6760052591562,27478.790581865767,39936.976961655695,2.9458778408157786,0
102614,25/04/2022,22.0,65155.98289419122,719.5457634061823,16875.938944581983,8400.319077970527,0.5878438090490337,0
100543,2022-07-11,25.0,92297.7206150909,675.5854937500442,44385.98629716057,11074.868565072302,3.541825044951014,0
113199,03-08-2023,46.0,60513.41914324375,,2128.2344710394873,17740.449342828688,8.389335031926121,0
110428,2022-12-17,53.0,47588.77778219762,623.9754054087495,7712.289797990621,7810.238669168185,3.536864052864823,0
103405,2023-01-21,42.0,38750.24276222145,631.1768370726052,1399.7297874815508,5643.424722962534,6.330697618993581,1
111082,2023-12-29,45.0,2101.346117614859,789.1435465169837,21409.26237742071,18674.031285632416,3.90489983973805,0
103260,04-23-2023,22.0,59586.008185536266,797.1778675900985,2897.957593576029,16540.921010060498,2.583318171885019,0
111952,2024-01-14,23.0,3208.6237044247987,715.3800367321533,2681.447927586055,18533.479260670407,2.971077636107829,0
103184,21/11/2023,39.0,4721.06912598963,751.4988440553443,2982.717488018916,17100.321369493715,3.490278464835575,0
100741,2024-04-15,22.0,3795.2080194251284,643.21152824362,1748.4422910194487,7543.157364703211,8.709119984012125,0
111355,2023-09-26,38.0,3482.1049205077993,999.0,17545.75835068546,9930.851544793282,17.933854338298573,0
105361,2024-05-27,63.0,1937.0143240428706,632.4368261936856,10611.356246723502,16038.626263845399,3.215919229452802,0
107456,10/09/2023,31.0,8938.128988366647,797.8795775644909,8934.505680991395,14246.839510336495,0.47642761083391355,0
108649,2022-08-09,55.0,54307.014516916104,448.16186900108335,5628.710623589437,7841.399755448859,1.2821169587499768,1
102144,02-02-2023,67.0,39095.24484938631,573.0215958279931,7562.9562491375555,8034.386456168914,6.272221028540491,0
101880,02-26-2023,56.0,86684.82522343696,601.8030285098722,2685.619900550238,7762.954037831295,4.956163149645413,0
111071,04/04/2024,55.0,6518.884180938555,739.3498770321585,16759.48857430614,12010.576050277215,15.906157216180405,0
103691,18/11/2023,49.0,3995.9291872480085,589.1306563599086,958.7010705107094,14019.441913942163,17.286965224560525,0
112140,01-01-2023,26.0,,743.6288243824264,2196.496813661523,6554.159775239587,0.6051081244604686,0
100333,2024-06-28,58.0,3082.2574784266303,623.823666161724,8700.141286249916,12810.232483760765,3.534548860369413,0
113671,2022-06-27,27.0,21462.6555578679,680.669067761719,1288.3223442008502,5834.567952666949,1.797233189214304,0
102286,2024-09-20,30.0,9911.355464700096,651.8784046176733,20505.0099124547,3862.007740949922,1.9097985943406774,0
109842,12-23-2023,41.0,,741.1251316548213,1114.3907769090938,10774.194337547024,0.4701269927648776,0
100714,2024-10-05,35.0,3184.2541276820025,643.7748280972995,20914.01587011134,3340.2626933877214,2.172526975456458,0
102992,31/07/2022,26.0,70832.1872274677,651.9004266501559,16610.513781046757,9944.632597547106,6.902958190994331,0
113856,04-29-2022,60.0,40221.278777914,642.0020472121881,3419.486671648671,9484.030385443093,6.048875199569065,0
105903,05-01-2024,64.0,2409.980561111319,762.3546106809451,8034.316107281441,11060.947028872328,3.963786825628671,0
114132,08-25-2024,22.0,2480.7179980112996,,1315.0981274275862,5813.515604640844,5.2522963953928095,1
111107,13/07/2022,39.0,,745.0700972685185,9097.360455162703,17810.477449876962,0.7420352922238572,0
104816,14/08/2024,45.0,3632.8648768501894,591.5871540779834,2034.4180846415063,8949.204357230421,5.706556014408287,0
110631,03-11-2023,39.0,46147.40554706539,635.4070029150361,6535.966882467288,9119.738986156388,2.9583306728923473,0
104229,01-16-2022,23.0,,726.9133925875672,3674.394415766006,16682.97309810379,0.8314901766317759,0
108982,2024-08-08,54.0,4443.112545691417,506.9508830954993,4488.460779822156,23472.15625750018,2.6341378843889354,0
113186,03/12/2022,69.0,76358.01844105616,685.944762108075,3969.0499707799477,6473.339481948839,1.377048406917538,0
109529,26/04/2023,56.0,41544.79603345465,695.6417488895587,7833.76433158525,7343.425255138375,2.675078622855518,0
111772,2023-03-02,50.0,19944.468719650515,594.1906626511366,7277.611067479826,7793.828171082191,1.8776067505571228,0
100839,09-25-2024,41.0,,693.2020382706797,6713.392728500848,29180.634725919983,0.577680363452659,0
112644,03-18-2024,54.0,,719.4548438281497,2906.703829528138,17307.063105885045,0.6906443202893277,0
110675,31/12/2023,35.0,6625.194063144686,708.9580099894548,5964.035663491845,11013.493797711784,3.0463049655113483,0
113651,04/09/2023,52.0,1983.3638007605134,621.5735449168753,3446.142589047402,5339.099905260082,2.56440906370949,0
106545,12-05-2023,41.0,4017.3919531718134,475.2204459751931,22612.931372676147,11675.247981390112,3.325365836007869,0
112449,07-13-2023,62.0,,632.7437006971047,17839.996840594926,8916.63930087135,0.14726580669476885,0
105727,2022-04-25,54.0,81638.25790618894,631.0985497577237,1750.0927261346485,4645.576140392037,3.2616536067432778,0
111030,08-12-2022,57.0,51454.89062753879,742.5849616373229,579.4318949200033,15536.453245864248,1.6365128236305408,0
108602,02/10/2022,64.0,62337.47832111759,999.0,2983.754107548782,5056.049724092684,2.758405257783545,0
107729,06/11/2024,51.0,5052.538762928019,664.2704214116773,9850.958086492747,19360.274878266468,2.303742627759465,0
114453,01-30-2022,47.0,29912.914013484748,603.531738479604,5712.2421603320845,11947.410533645361,2.8956825777188557,0
100744,2024-05-21,69.0,3982.174213300477,642.4837800657027,11185.113513273362,5927.598653499743,2.2266536700206334,0
101965,2024-03-23,61.0,,541.8934020698177,5595.693501094515,6066.902122473352,0.32933146058002216,0
105426,06-25-2024,21.0,10200.094162399399,682.2361515189956,10850.052796279806,18098.12921444072,7.531472003255751,0
106192,2022-10-18,62.0,70704.90594961382,594.4264293100758,2384.862661779475,4799.62113215202,2.518056431758838,0
101142,10-17-2024,30.0,5153.640815384683,704.6344055244233,3740.36467896919,6770.940753392743,5.091504376650367,0
111733,2024-06-24,40.0,4091.506592257479,717.025650389111,1583.0841350540443,12216.78791802861,11.276080307412158,0
108660,10-28-2024,23.0,9359.420085403674,710.2544329868597,808.8879129300375,9452.77501393683,5.100301411374938,0
111495,11-11-2024,32.0,4664.767600028349,711.2616905775504,4942.903862185568,11746.959809362084,1.5927092943547372,0
114477,06-13-2023,38.0,5739.366902178067,699.5414700175008,2941.9972949833596,9144.915973088711,2.7107997241479573,0
114188,25/09/2024,33.0,4627.850377731686,762.6398760828326,9830.792807317492,4789.6730062192,1.187034188362858,0
114548,15/07/2024,59.0,2117.941683746362,695.2440144032317,7634.380794746915,16167.085689556296,0.9915855313328521,0
109399,2024-04-30,58.0,3800.930625841553,586.2054128057343,3284.128265052236,19967.275019620934,2.5463066841941444,1
105942,08-07-2022,39.0,92837.75376440094,641.6135033619563,4573.867998111925,15100.569115917348,,0
107319,03-04-2022,34.0,45153.961303083015,705.4920302691141,2463.710709222288,5858.033571257591,3.2055153416080118,0
104767,2022-01-10,37.0,57054.142553497724,782.886871246884,8373.360796700836,10138.05140790426,7.549730520808931,0
100530,10-19-2023,35.0,9961.592530342821,791.6739617971907,1737.4902424126253,2078.8886700216417,4.276162825270142,0
104100,04-11-2022,67.0,48189.67479393023,615.5175842868034,8800.765368668048,8363.096639121406,10.86780338864805,0
104097,06-10-2022,46.0,129093.41116186212,561.0901732072244,5375.449730089462,5122.316568439705,7.101669204458199,1
112889,05/09/2022,23.0,28033.243015207347,761.5875968378557,540.4103294250309,4060.2557522085676,4.520383170789016,0
106501,2024-11-30,36.0,4795.095518423083,627.3522419661654,3385.1818401176665,7421.61333399268,6.204691922576649,0
106025,15/04/2024,28.0,4775.625173757643,661.52413633868,2103.590373792558,5078.711163962688,4.100928879683238,0
109269,12-12-2023,63.0,4588.416144430262,743.4831855068792,1817.8599764328837,14158.227681254919,3.1503880684430206,0
110577,12-03-2022,59.0,84269.49481230465,757.8994718528324,1856.568389385287,12361.284752361336,2.5142588309910794,0
105183,09-05-2024,26.0,6773.450682461486,695.6845833104848,965.5714196802355,20316.601760777798,2.3685527372560107,0
113616,01-17-2024,60.0,9221.824131139774,575.8138699144796,11940.445800474605,6427.479751764243,4.261680185133322,0
105082,2022-01-01,31.0,28990.53189208416,606.1557587476985,7224.671595054485,3805.115427134345,3.861257862701399,0
105766,2022-12-05,65.0,,604.7305519912343,12491.519541224588,9798.3347092432,0.35881624890416586,0
